,MHdays,Discrim2,Insecurity2,EthRace5_2022,BIPOCAI,Gender3,Gender2,TransGender
3975,5,1,15,4,BIPOC/AI,1,MaleFemale,0
3976,15,0,2,,BIPOC/AI,2,MaleFemale,0
3977,30,,15,2,BIPOC/AI,2,MaleFemale,0
3978,10,,14,5,white,1,MaleFemale,0
3979,30,,7,4,BIPOC/AI,2,MaleFemale,0
3980,15,,13,4,BIPOC/AI,1,MaleFemale,0
3981,20,,,5,white,1,MaleFemale,0
3982,20,1,15,5,white,1,MaleFemale,0
3983,15,,8,5,white,2,MaleFemale,0
3984,30,,15,5,white,2,MaleFemale,0
3985,10,,9,4,BIPOC/AI,1,MaleFemale,0
3986,7,0,8,4,BIPOC/AI,1,MaleFemale,0
3987,7,1,17,4,BIPOC/AI,1,MaleFemale,0
3988,20,,12,5,white,1,MaleFemale,0
3989,12,0,3,5,white,2,MaleFemale,0
3990,20,,11,4,BIPOC/AI,1,MaleFemale,0
3991,30,1,16,2,BIPOC/AI,2,MaleFemale,0
3992,15,,,5,white,2,MaleFemale,0
3993,16,,2,5,white,2,MaleFemale,0
3994,12,,0,,BIPOC/AI,1,MaleFemale,0
3995,15,1,13,2,BIPOC/AI,2,MaleFemale,0
3996,15,,8,2,BIPOC/AI,2,MaleFemale,0
3997,30,,10,4,BIPOC/AI,1,MaleFemale,0
3998,20,,15,4,BIPOC/AI,2,MaleFemale,0
3999,21,1,5,5,white,2,MaleFemale,0
4000,2,,11,5,white,1,MaleFemale,0
4001,25,,16,4,BIPOC/AI,2,MaleFemale,0
4002,4,,6,2,BIPOC/AI,1,MaleFemale,0
4003,10,0,4,2,BIPOC/AI,2,MaleFemale,0
4004,3,,8,4,BIPOC/AI,2,MaleFemale,0
4005,1,,2,2,BIPOC/AI,2,MaleFemale,0
4006,2,,13,1,BIPOC/AI,2,MaleFemale,0
4007,25,,8,4,BIPOC/AI,2,MaleFemale,0
4008,30,,12,4,BIPOC/AI,2,MaleFemale,0
4009,16,1,5,,BIPOC/AI,1,MaleFemale,0
4010,15,,19,5,white,1,MaleFemale,0
4011,10,,6,5,white,1,MaleFemale,0
4012,3,,4,2,BIPOC/AI,2,MaleFemale,0
4013,30,1,17,2,BIPOC/AI,2,MaleFemale,0
4014,15,,3,2,BIPOC/AI,2,MaleFemale,0
4015,10,,0,2,BIPOC/AI,2,MaleFemale,0
4016,15,,12,4,BIPOC/AI,2,MaleFemale,0
4017,2,0,6,4,BIPOC/AI,2,MaleFemale,0
4018,4,0,5,4,BIPOC/AI,1,MaleFemale,0
4019,6,,7,4,BIPOC/AI,1,MaleFemale,0
4020,10,0,18,1,BIPOC/AI,2,MaleFemale,0
4021,5,,15,1,BIPOC/AI,2,MaleFemale,0
4023,14,,8,4,BIPOC/AI,2,MaleFemale,0
4024,30,,,5,white,1,MaleFemale,0
4025,3,,6,5,white,1,MaleFemale,0
4026,2,,11,1,BIPOC/AI,1,MaleFemale,0
4027,12,0,0,3,BIPOC/AI,1,MaleFemale,0
4028,2,1,10,4,BIPOC/AI,1,MaleFemale,0
4029,15,1,23,4,BIPOC/AI,1,MaleFemale,0
4030,4,,7,5,white,2,MaleFemale,0
4031,20,,8,2,BIPOC/AI,2,MaleFemale,0
4032,1,,12,1,BIPOC/AI,2,MaleFemale,0
4033,7,,13,4,BIPOC/AI,1,MaleFemale,0
4034,2,0,8,3,BIPOC/AI,2,MaleFemale,0
4035,15,,11,5,white,2,MaleFemale,0
4036,1,,13,4,BIPOC/AI,2,MaleFemale,0
4037,10,1,19,4,BIPOC/AI,1,MaleFemale,0
4038,5,1,13,5,white,1,MaleFemale,0
4040,2,,12,4,BIPOC/AI,2,MaleFemale,0
4041,4,,10,1,BIPOC/AI,1,MaleFemale,0
4042,3,,12,4,BIPOC/AI,1,MaleFemale,0
4043,2,1,17,5,white,2,MaleFemale,0
4044,2,,20,4,BIPOC/AI,1,MaleFemale,0
4045,7,,4,4,BIPOC/AI,2,MaleFemale,0
4046,2,0,5,4,BIPOC/AI,1,MaleFemale,0
4047,4,,15,4,BIPOC/AI,1,MaleFemale,0
4048,4,,3,4,BIPOC/AI,1,MaleFemale,0
4049,30,,1,4,BIPOC/AI,2,MaleFemale,0
4050,7,,0,4,BIPOC/AI,2,MaleFemale,0
4051,10,1,7,4,BIPOC/AI,1,MaleFemale,0
4052,20,,17,4,BIPOC/AI,1,MaleFemale,0
4053,8,,2,4,BIPOC/AI,1,MaleFemale,0
4054,30,,1,4,BIPOC/AI,2,MaleFemale,0
4055,2,,0,1,BIPOC/AI,1,MaleFemale,0
4057,10,,5,,BIPOC/AI,2,MaleFemale,0
4058,2,,16,1,BIPOC/AI,2,MaleFemale,0
4059,30,,12,,BIPOC/AI,1,MaleFemale,0
4060,3,,11,1,BIPOC/AI,2,MaleFemale,0
4061,4,,,4,BIPOC/AI,2,MaleFemale,0
4062,7,,9,1,BIPOC/AI,2,MaleFemale,0
4063,15,,9,1,BIPOC/AI,1,MaleFemale,0
4064,15,1,5,1,BIPOC/AI,2,MaleFemale,0
4065,5,1,9,4,BIPOC/AI,1,MaleFemale,0
4067,2,,6,1,BIPOC/AI,2,MaleFemale,0
4068,7,,12,1,BIPOC/AI,2,MaleFemale,0
4070,30,,17,1,BIPOC/AI,2,MaleFemale,0
4071,3,,6,1,BIPOC/AI,2,MaleFemale,0
4072,30,0,14,1,BIPOC/AI,2,MaleFemale,0
4073,7,0,5,1,BIPOC/AI,2,MaleFemale,0
4074,10,,,4,BIPOC/AI,2,MaleFemale,0
4075,15,,7,1,BIPOC/AI,1,MaleFemale,0
4076,20,0,16,2,BIPOC/AI,2,MaleFemale,0
4077,6,1,15,1,BIPOC/AI,2,MaleFemale,0
4078,10,,4,4,BIPOC/AI,1,MaleFemale,0
4079,30,,16,1,BIPOC/AI,1,MaleFemale,0
4080,20,,6,1,BIPOC/AI,2,MaleFemale,0
4081,15,,5,4,BIPOC/AI,1,MaleFemale,0
4082,2,,13,1,BIPOC/AI,2,MaleFemale,0
4083,10,0,12,1,BIPOC/AI,2,MaleFemale,0
4084,30,0,5,1,BIPOC/AI,2,MaleFemale,0
4085,10,1,6,1,BIPOC/AI,2,MaleFemale,0
4086,5,,9,1,BIPOC/AI,1,MaleFemale,0
4087,30,,8,1,BIPOC/AI,2,MaleFemale,0
4088,2,,1,5,white,2,MaleFemale,0
4089,7,,6,1,BIPOC/AI,2,MaleFemale,0
4090,7,,12,1,BIPOC/AI,2,MaleFemale,0
4091,5,1,16,1,BIPOC/AI,2,MaleFemale,0
4092,20,0,15,1,BIPOC/AI,2,MaleFemale,0
4093,21,,17,4,BIPOC/AI,2,MaleFemale,0
4094,10,1,15,1,BIPOC/AI,2,MaleFemale,0
4095,15,,12,1,BIPOC/AI,2,MaleFemale,0
4096,3,1,,1,BIPOC/AI,1,MaleFemale,0
4097,10,,3,1,BIPOC/AI,1,MaleFemale,0
4098,30,,24,1,BIPOC/AI,2,MaleFemale,0
4099,3,,7,1,BIPOC/AI,2,MaleFemale,0
4100,15,,9,1,BIPOC/AI,2,MaleFemale,0
4101,15,,15,1,BIPOC/AI,1,MaleFemale,0
4102,20,,5,1,BIPOC/AI,2,MaleFemale,0
4103,7,,8,1,BIPOC/AI,2,MaleFemale,0
4104,10,1,20,1,BIPOC/AI,2,MaleFemale,0
4105,27,,19,1,BIPOC/AI,2,MaleFemale,0
4107,5,,,1,BIPOC/AI,2,MaleFemale,0
4108,15,,16,1,BIPOC/AI,2,MaleFemale,0
4109,15,0,17,1,BIPOC/AI,2,MaleFemale,0
4110,10,,,5,white,2,MaleFemale,0
4111,28,1,16,5,white,2,MaleFemale,0
4112,2,,15,1,BIPOC/AI,2,MaleFemale,0
4113,15,,12,1,BIPOC/AI,2,MaleFemale,0
4114,30,0,12,1,BIPOC/AI,2,MaleFemale,0
4115,20,1,25,1,BIPOC/AI,2,MaleFemale,0
4116,3,,,1,BIPOC/AI,2,MaleFemale,0
4117,2,,6,1,BIPOC/AI,1,MaleFemale,0
4119,3,0,1,1,BIPOC/AI,1,MaleFemale,0
4120,20,,2,4,BIPOC/AI,2,MaleFemale,0
4121,3,1,13,,BIPOC/AI,1,MaleFemale,0
4122,20,,5,1,BIPOC/AI,1,MaleFemale,0
4123,20,,3,5,white,1,MaleFemale,0
4124,10,,9,1,BIPOC/AI,1,MaleFemale,0
4125,3,,9,1,BIPOC/AI,1,MaleFemale,0
4126,10,,11,1,BIPOC/AI,1,MaleFemale,0
4127,2,,16,1,BIPOC/AI,2,MaleFemale,0
4128,2,1,,4,BIPOC/AI,1,MaleFemale,0
4129,1,0,14,1,BIPOC/AI,2,MaleFemale,0
4130,10,1,10,1,BIPOC/AI,2,MaleFemale,0
4131,15,0,10,1,BIPOC/AI,2,MaleFemale,0
4132,2,0,2,1,BIPOC/AI,2,MaleFemale,0
4133,25,,12,5,white,1,MaleFemale,0
4134,3,,22,4,BIPOC/AI,1,MaleFemale,0
4135,10,,15,1,BIPOC/AI,2,MaleFemale,0
4136,25,,16,5,white,2,MaleFemale,0
4137,20,1,17,2,BIPOC/AI,2,MaleFemale,0
4138,2,,9,4,BIPOC/AI,1,MaleFemale,0
4139,5,1,15,1,BIPOC/AI,1,MaleFemale,0
4140,3,1,6,2,BIPOC/AI,1,MaleFemale,0
4141,30,,17,1,BIPOC/AI,1,MaleFemale,0
4142,30,,8,1,BIPOC/AI,2,MaleFemale,0
4143,10,,,2,BIPOC/AI,2,MaleFemale,1
4144,4,,15,1,BIPOC/AI,1,MaleFemale,0
4145,7,0,16,1,BIPOC/AI,2,MaleFemale,0
4146,3,,3,4,BIPOC/AI,2,MaleFemale,0
4147,10,,10,5,white,1,MaleFemale,0
4148,10,1,14,1,BIPOC/AI,1,MaleFemale,0
4149,3,,5,2,BIPOC/AI,2,MaleFemale,0
4151,10,0,2,1,BIPOC/AI,1,MaleFemale,0
4152,2,1,11,4,BIPOC/AI,2,MaleFemale,0
4153,10,1,13,1,BIPOC/AI,1,MaleFemale,0
4154,15,,9,1,BIPOC/AI,2,MaleFemale,0
4155,30,,11,1,BIPOC/AI,2,MaleFemale,0
4156,2,,6,1,BIPOC/AI,1,MaleFemale,0
4157,3,1,9,4,BIPOC/AI,2,MaleFemale,0
4158,21,1,12,1,BIPOC/AI,2,MaleFemale,0
4159,10,,13,1,BIPOC/AI,2,MaleFemale,0
4160,8,1,11,1,BIPOC/AI,2,MaleFemale,0
4161,15,,2,5,white,1,MaleFemale,0
4162,1.5,,6,1,BIPOC/AI,2,MaleFemale,0
4163,3,,5,4,BIPOC/AI,2,MaleFemale,0
4164,10,0,8,1,BIPOC/AI,2,MaleFemale,0
4165,3,,11,1,BIPOC/AI,1,MaleFemale,0
4166,8,,10,1,BIPOC/AI,2,MaleFemale,0
4167,13,,17,4,BIPOC/AI,2,MaleFemale,0
4168,12,,19,1,BIPOC/AI,2,MaleFemale,0
4169,25,1,11,4,BIPOC/AI,2,MaleFemale,0
4170,30,,4,,BIPOC/AI,1,MaleFemale,0
4171,20,1,21,1,BIPOC/AI,2,MaleFemale,0
4172,10,1,,5,white,2,MaleFemale,0
4173,17,0,15,,BIPOC/AI,2,MaleFemale,0
4174,30,1,15,1,BIPOC/AI,2,MaleFemale,0
4175,30,,3,,BIPOC/AI,2,MaleFemale,0
4176,20,1,20,1,BIPOC/AI,2,MaleFemale,0
4177,30,1,10,2,BIPOC/AI,1,MaleFemale,0
4178,5,1,10,4,BIPOC/AI,2,MaleFemale,0
4179,10,,,1,BIPOC/AI,2,MaleFemale,0
4180,30,1,21,4,BIPOC/AI,2,MaleFemale,0
4181,7,,10,1,BIPOC/AI,2,MaleFemale,0
4182,14,,4,1,BIPOC/AI,1,MaleFemale,0
4183,6,,,1,BIPOC/AI,2,MaleFemale,0
4184,5,,7,1,BIPOC/AI,2,MaleFemale,0
4185,10,,7,4,BIPOC/AI,2,MaleFemale,0
4186,24,,10,1,BIPOC/AI,1,MaleFemale,0
4187,10,,6,1,BIPOC/AI,1,MaleFemale,0
4188,20,,16,1,BIPOC/AI,2,MaleFemale,0
4189,30,,,1,BIPOC/AI,2,MaleFemale,0
4190,5,,9,1,BIPOC/AI,2,MaleFemale,0
4191,18,1,24,4,BIPOC/AI,1,MaleFemale,0
4192,10,0,6,1,BIPOC/AI,1,MaleFemale,0
4193,7,,10,2,BIPOC/AI,2,MaleFemale,0
4194,25,0,16,5,white,2,MaleFemale,0
4195,10,1,7,1,BIPOC/AI,2,MaleFemale,0
4196,2,,5,1,BIPOC/AI,1,MaleFemale,0
4197,30,,14,,BIPOC/AI,2,MaleFemale,0
4198,20,,23,1,BIPOC/AI,2,MaleFemale,0
4199,30,,13,1,BIPOC/AI,2,MaleFemale,0
4200,3,,16,1,BIPOC/AI,2,MaleFemale,0
4201,10,,1,1,BIPOC/AI,2,MaleFemale,0
4202,10,1,7,1,BIPOC/AI,2,MaleFemale,0
4203,2,1,11,1,BIPOC/AI,2,MaleFemale,0
4204,7,,8,4,BIPOC/AI,2,MaleFemale,0
4205,30,1,16,1,BIPOC/AI,2,MaleFemale,0
4206,27,,18,4,BIPOC/AI,1,MaleFemale,0
4208,30,1,20,1,BIPOC/AI,2,MaleFemale,0
4209,10,,9,1,BIPOC/AI,2,MaleFemale,0
4210,6,,5,1,BIPOC/AI,2,MaleFemale,0
4211,10,,15,1,BIPOC/AI,2,MaleFemale,0
4212,3,,4,4,BIPOC/AI,2,MaleFemale,0
4213,11,,,5,white,2,MaleFemale,0
4214,10,,2,4,BIPOC/AI,2,MaleFemale,0
4215,3,,1,2,BIPOC/AI,2,MaleFemale,0
4216,3,,11,4,BIPOC/AI,2,MaleFemale,0
4217,10,,3,5,white,2,MaleFemale,0
4218,7,,9,4,BIPOC/AI,1,MaleFemale,0
4219,10,,6,1,BIPOC/AI,2,MaleFemale,0
4221,2,,11,4,BIPOC/AI,2,MaleFemale,0
4222,1.5,,13,4,BIPOC/AI,1,MaleFemale,0
4223,4,,12,4,BIPOC/AI,1,MaleFemale,0
4224,5,,7,2,BIPOC/AI,2,MaleFemale,0
4225,2,,12,4,BIPOC/AI,2,MaleFemale,0
4226,22,,5,4,BIPOC/AI,2,MaleFemale,0
4227,15,,14,4,BIPOC/AI,1,MaleFemale,0
4228,2,,5,5,white,2,MaleFemale,0
4229,3,,18,,BIPOC/AI,1,MaleFemale,0
4230,21,,20,4,BIPOC/AI,1,MaleFemale,0
4231,2,,8,4,BIPOC/AI,2,MaleFemale,0
4232,1,0,4,4,BIPOC/AI,1,MaleFemale,0
4233,2,0,4,1,BIPOC/AI,1,MaleFemale,0
4234,10,,8,4,BIPOC/AI,2,MaleFemale,0
4235,3,0,5,5,white,2,MaleFemale,0
4236,12,,1,5,white,1,MaleFemale,0
4237,30,1,23,4,BIPOC/AI,1,MaleFemale,0
4238,30,0,4,5,white,1,MaleFemale,0
4239,15,0,10,5,white,2,MaleFemale,0
4240,3,,,4,BIPOC/AI,1,MaleFemale,0
4241,10,,2,5,white,2,MaleFemale,0
4243,26,1,9,4,BIPOC/AI,2,MaleFemale,0
4244,3.5,,5,4,BIPOC/AI,2,MaleFemale,0
4245,30,1,,5,white,1,MaleFemale,0
4246,2,0,2,5,white,1,MaleFemale,0
4247,3,0,2,5,white,1,MaleFemale,0
4248,15,,2,5,white,2,MaleFemale,0
4249,25,,11,5,white,2,MaleFemale,0
4250,20,,7,5,white,3,AgenderNonbinaryGenderQueer,1
4251,10,,8,2,BIPOC/AI,1,MaleFemale,0
4252,20,,4,4,BIPOC/AI,1,MaleFemale,0
4253,2,,1,5,white,2,MaleFemale,0
4254,5,0,2,5,white,1,MaleFemale,0
4255,2,,9,2,BIPOC/AI,2,MaleFemale,0
4256,2,0,7,5,white,2,MaleFemale,0
4257,2,,,3,BIPOC/AI,2,MaleFemale,0
4258,4,0,10,4,BIPOC/AI,2,MaleFemale,0
4259,10,,9,5,white,2,MaleFemale,0
4260,10,,12,4,BIPOC/AI,2,MaleFemale,0
4261,9,,3,,BIPOC/AI,2,MaleFemale,0
4262,20,1,15,4,BIPOC/AI,1,MaleFemale,0
4263,30,1,18,5,white,2,MaleFemale,0
4264,15,,13,2,BIPOC/AI,2,MaleFemale,0
4265,30,,10,3,BIPOC/AI,2,MaleFemale,0
4266,30,,19,4,BIPOC/AI,2,MaleFemale,0
4267,2,,10,5,white,1,MaleFemale,0
4268,10,,9,5,white,2,MaleFemale,0
4269,2,,4,2,BIPOC/AI,2,MaleFemale,0
4270,30,1,6,,BIPOC/AI,2,MaleFemale,0
4271,30,0,6,3,BIPOC/AI,1,MaleFemale,0
4272,4,1,11,4,BIPOC/AI,2,MaleFemale,0
4273,30,1,18,4,BIPOC/AI,2,MaleFemale,0
4274,3,0,13,4,BIPOC/AI,2,MaleFemale,0
4275,15,0,11,4,BIPOC/AI,2,MaleFemale,0
4276,2,0,13,3,BIPOC/AI,2,MaleFemale,0
4277,3,0,7,4,BIPOC/AI,1,MaleFemale,0
4278,2,,7,4,BIPOC/AI,2,MaleFemale,0
4279,4,,11,4,BIPOC/AI,2,MaleFemale,0
4280,2,,8,3,BIPOC/AI,1,MaleFemale,0
4281,5,,7,4,BIPOC/AI,2,MaleFemale,0
4282,17,1,19,4,BIPOC/AI,1,MaleFemale,0
4283,20,,9,5,white,2,MaleFemale,0
4284,4,,18,4,BIPOC/AI,2,MaleFemale,0
4285,20,,6,4,BIPOC/AI,2,MaleFemale,0
4286,25,1,11,4,BIPOC/AI,2,MaleFemale,0
4287,11,,15,4,BIPOC/AI,2,MaleFemale,0
4288,5,0,16,5,white,1,MaleFemale,0
4289,4,0,2,4,BIPOC/AI,1,MaleFemale,0
4290,10,,2,5,white,1,MaleFemale,0
4291,10,,11,4,BIPOC/AI,2,MaleFemale,0
4292,1,,15,4,BIPOC/AI,2,MaleFemale,0
4293,10,1,18,4,BIPOC/AI,2,MaleFemale,0
4294,7,,14,4,BIPOC/AI,1,MaleFemale,0
4295,25,,23,4,BIPOC/AI,2,MaleFemale,0
4296,2,,8,4,BIPOC/AI,1,MaleFemale,0
4297,15,,10,4,BIPOC/AI,2,MaleFemale,0
4298,30,,4,4,BIPOC/AI,2,MaleFemale,0
4299,30,,17,1,BIPOC/AI,2,MaleFemale,0
4300,30,1,10,4,BIPOC/AI,2,MaleFemale,0
4301,2,1,9,2,BIPOC/AI,1,MaleFemale,0
4302,18,0,6,4,BIPOC/AI,2,MaleFemale,0
4303,5,,16,4,BIPOC/AI,1,MaleFemale,0
4304,2,,15,3,BIPOC/AI,1,MaleFemale,0
4305,30,1,13,,BIPOC/AI,2,MaleFemale,0
4307,4,0,12,2,BIPOC/AI,2,MaleFemale,0
4308,10,,11,4,BIPOC/AI,1,MaleFemale,0
4309,5,1,14,4,BIPOC/AI,2,MaleFemale,0
4310,1.5,1,8,4,BIPOC/AI,2,MaleFemale,0
4311,2,,17,4,BIPOC/AI,2,MaleFemale,0
4312,10,1,19,,BIPOC/AI,2,MaleFemale,0
4313,3,,7,4,BIPOC/AI,2,MaleFemale,0
4314,11,,8,4,BIPOC/AI,1,MaleFemale,0
4315,1,,12,4,BIPOC/AI,2,MaleFemale,0
4316,20,1,18,4,BIPOC/AI,2,MaleFemale,0
4317,7,,3,4,BIPOC/AI,1,MaleFemale,0
4318,2,,13,4,BIPOC/AI,2,MaleFemale,0
4319,8,,4,2,BIPOC/AI,2,MaleFemale,0
4320,2,,5,4,BIPOC/AI,2,MaleFemale,0
4321,15,,11,4,BIPOC/AI,2,MaleFemale,0
4322,30,,,4,BIPOC/AI,2,MaleFemale,0
4323,5,,7,5,white,2,MaleFemale,0
4324,10,1,19,5,white,1,MaleFemale,0
4325,30,,11,4,BIPOC/AI,2,MaleFemale,0
4326,3,,5,4,BIPOC/AI,2,MaleFemale,0
4327,29,,18,4,BIPOC/AI,2,MaleFemale,0
4328,30,1,21,,BIPOC/AI,2,MaleFemale,0
4329,1,1,2,4,BIPOC/AI,2,MaleFemale,0
4330,2,,,4,BIPOC/AI,2,MaleFemale,0
4331,0.5,,11,1,BIPOC/AI,2,MaleFemale,0
4332,10,1,8,4,BIPOC/AI,1,MaleFemale,0
4333,14,1,,4,BIPOC/AI,2,MaleFemale,0
4334,2,,4,2,BIPOC/AI,2,MaleFemale,0
4335,3,0,11,3,BIPOC/AI,1,MaleFemale,0
4337,30,,10,4,BIPOC/AI,1,MaleFemale,0
4338,8,1,20,4,BIPOC/AI,1,MaleFemale,0
4339,30,0,6,4,BIPOC/AI,2,MaleFemale,0
4340,20,,8,4,BIPOC/AI,2,MaleFemale,0
4341,2,,8,4,BIPOC/AI,1,MaleFemale,0
4342,10,,14,4,BIPOC/AI,2,MaleFemale,0
4343,30,1,18,4,BIPOC/AI,1,MaleFemale,0
4344,30,,19,4,BIPOC/AI,2,MaleFemale,0
4345,5,1,14,4,BIPOC/AI,2,MaleFemale,0
4346,15,,16,4,BIPOC/AI,2,MaleFemale,0
4347,10,0,10,5,white,1,MaleFemale,0
4348,15,,7,4,BIPOC/AI,2,MaleFemale,0
4349,3,,9,4,BIPOC/AI,2,MaleFemale,0
4350,1,,12,3,BIPOC/AI,1,MaleFemale,0
4351,2,,8,3,BIPOC/AI,2,MaleFemale,0
4352,18,,13,2,BIPOC/AI,2,MaleFemale,0
4353,10,,8,4,BIPOC/AI,1,MaleFemale,0
4355,10,,,5,white,2,MaleFemale,0
4356,1,,1,5,white,2,MaleFemale,0
4357,5,0,7,5,white,2,MaleFemale,0
4358,17,,18,4,BIPOC/AI,1,MaleFemale,0
4359,25,0,18,4,BIPOC/AI,2,MaleFemale,0
4360,20,,,5,white,1,MaleFemale,0
4361,10,1,15,5,white,1,MaleFemale,0
4362,30,,21,4,BIPOC/AI,1,MaleFemale,0
4363,20,1,19,4,BIPOC/AI,1,MaleFemale,0
4364,9,1,12,3,BIPOC/AI,1,MaleFemale,0
4365,2,,13,5,white,1,MaleFemale,0
4366,9,,1,1,BIPOC/AI,2,MaleFemale,0
4367,5,,7,5,white,2,MaleFemale,0
4368,17,1,23,4,BIPOC/AI,1,MaleFemale,0
4369,3,1,13,4,BIPOC/AI,1,MaleFemale,0
4370,25,1,14,1,BIPOC/AI,2,MaleFemale,0
4371,25,1,21,1,BIPOC/AI,2,MaleFemale,0
4372,1,,6,5,white,2,MaleFemale,0
4373,14,,16,4,BIPOC/AI,1,MaleFemale,0
4374,20,,8,4,BIPOC/AI,1,MaleFemale,0
4375,2,0,4,4,BIPOC/AI,1,MaleFemale,0
4376,3,,11,4,BIPOC/AI,1,MaleFemale,0
4377,1,,14,5,white,1,MaleFemale,0
4378,30,,7,4,BIPOC/AI,1,MaleFemale,0
4379,3,,9,4,BIPOC/AI,1,MaleFemale,0
4380,26,,12,4,BIPOC/AI,3,AgenderNonbinaryGenderQueer,0
4381,2.5,,,4,BIPOC/AI,1,MaleFemale,0
4382,4,,14,3,BIPOC/AI,2,MaleFemale,0
4383,12,,11,1,BIPOC/AI,2,MaleFemale,0
4384,3,,14,4,BIPOC/AI,2,MaleFemale,0
4385,5,,10,4,BIPOC/AI,2,MaleFemale,0
4386,2,,6,4,BIPOC/AI,1,MaleFemale,0
4387,10,,12,4,BIPOC/AI,2,MaleFemale,0
4388,5,0,2,2,BIPOC/AI,2,MaleFemale,0
4389,1.5,,13,3,BIPOC/AI,2,MaleFemale,0
4390,30,,9,5,white,2,MaleFemale,0
4391,6,,7,5,white,1,MaleFemale,0
4392,7,,16,2,BIPOC/AI,2,MaleFemale,0
4393,10,,8,4,BIPOC/AI,2,MaleFemale,0
4394,4,,11,,BIPOC/AI,2,MaleFemale,0
4395,30,1,12,4,BIPOC/AI,,MaleFemale,0
4396,30,,23,5,white,1,MaleFemale,0
4398,30,,6,,BIPOC/AI,2,MaleFemale,0
4399,10,,17,,BIPOC/AI,2,MaleFemale,0
4400,1,,7,5,white,2,MaleFemale,0
4401,2,0,6,5,white,2,MaleFemale,0
4402,5,,13,5,white,1,MaleFemale,0
4403,5,,15,3,BIPOC/AI,2,MaleFemale,0
4404,20,,17,1,BIPOC/AI,2,MaleFemale,0
4405,15,,10,4,BIPOC/AI,2,MaleFemale,0
4406,10,1,17,4,BIPOC/AI,2,MaleFemale,0
4407,30,1,10,1,BIPOC/AI,2,MaleFemale,0
4408,30,,12,4,BIPOC/AI,1,MaleFemale,0
4409,10,,11,1,BIPOC/AI,1,MaleFemale,0
4410,4,,6,1,BIPOC/AI,1,MaleFemale,0
4411,10,0,10,5,white,2,MaleFemale,0
4412,7,0,12,4,BIPOC/AI,1,MaleFemale,0
4413,5,,22,1,BIPOC/AI,1,MaleFemale,0
4414,30,1,18,4,BIPOC/AI,2,MaleFemale,0
4415,4,,3,2,BIPOC/AI,2,MaleFemale,0
4416,15,0,15,,BIPOC/AI,2,MaleFemale,0
4417,5,,2,4,BIPOC/AI,1,MaleFemale,0
4418,30,1,7,2,BIPOC/AI,1,MaleFemale,0
4419,2,,11,4,BIPOC/AI,2,MaleFemale,0
4420,31,,12,4,BIPOC/AI,1,MaleFemale,0
4421,1,,8,4,BIPOC/AI,1,MaleFemale,0
4422,10,1,16,4,BIPOC/AI,1,MaleFemale,0
4423,5,0,12,5,white,2,MaleFemale,0
4425,20,0,17,5,white,1,MaleFemale,0
4426,15,1,15,5,white,2,MaleFemale,0
4427,15,,12,1,BIPOC/AI,1,MaleFemale,0
4428,15,1,,4,BIPOC/AI,1,MaleFemale,0
4429,20,,6,4,BIPOC/AI,1,MaleFemale,1
4430,5,,8,2,BIPOC/AI,2,MaleFemale,0
4431,3,0,8,2,BIPOC/AI,1,MaleFemale,0
4432,4,,,2,BIPOC/AI,2,MaleFemale,0
4433,25,,5,2,BIPOC/AI,2,MaleFemale,0
4434,7,,6,2,BIPOC/AI,1,MaleFemale,0
4435,10,,,2,BIPOC/AI,2,MaleFemale,0
4436,1,,6,2,BIPOC/AI,2,MaleFemale,0
4437,3,,9,2,BIPOC/AI,2,MaleFemale,0
4438,8,,3,2,BIPOC/AI,2,MaleFemale,0
4439,6,1,7,2,BIPOC/AI,1,MaleFemale,0
4440,1,1,12,2,BIPOC/AI,2,MaleFemale,0
4441,4,,1,2,BIPOC/AI,2,MaleFemale,0
4442,15,1,,2,BIPOC/AI,2,MaleFemale,0
4443,3,,5,2,BIPOC/AI,2,MaleFemale,0
4444,3,0,12,2,BIPOC/AI,1,MaleFemale,0
4445,10,,5,2,BIPOC/AI,2,MaleFemale,0
4446,10,1,5,2,BIPOC/AI,2,MaleFemale,0
4447,25,1,6,2,BIPOC/AI,2,MaleFemale,0
4448,3,,11,2,BIPOC/AI,2,MaleFemale,1
4449,10,,16,2,BIPOC/AI,2,MaleFemale,0
4450,30,,7,2,BIPOC/AI,2,MaleFemale,0
4451,10,,7,2,BIPOC/AI,2,MaleFemale,0
4452,30,,12,,BIPOC/AI,2,MaleFemale,0
4453,30,,12,,BIPOC/AI,2,MaleFemale,0
4454,3,0,11,3,BIPOC/AI,2,MaleFemale,0
4455,7,,0,4,BIPOC/AI,2,MaleFemale,0
4456,4,,6,1,BIPOC/AI,2,MaleFemale,0
4457,30,,6,5,white,1,MaleFemale,0
4458,10,,7,1,BIPOC/AI,1,MaleFemale,0
4459,4,1,15,1,BIPOC/AI,2,MaleFemale,0
4460,3,,12,1,BIPOC/AI,1,MaleFemale,0
4461,30,,3,4,BIPOC/AI,1,MaleFemale,0
4462,15,1,21,1,BIPOC/AI,2,MaleFemale,0
4463,20,0,7,2,BIPOC/AI,2,MaleFemale,0
4464,20,,10,1,BIPOC/AI,1,MaleFemale,0
4465,1,,17,4,BIPOC/AI,2,MaleFemale,0
4466,3,,11,2,BIPOC/AI,2,MaleFemale,0
4467,10,,9,2,BIPOC/AI,2,MaleFemale,0
